center_az_deg,center_el_deg,scenario,center_displacement_cm,max_orientation_error_deg,median_orientation_error_deg,orientation_error_horizontal_deg,orientation_error_oblique_45_deg,orientation_error_vertical_deg,jacobian_det,jacobian_scale_major,jacobian_scale_minor
22.5,-15.0,exact_distance_plus_5cm,2.528280162451679,2.0179413695586845e-12,9.592326932761353e-13,1.9326762412674725e-12,4.831690603168681e-13,0.0,1.7777777777776524,1.333333333333311,1.3333333333332618
25.0,-15.0,exact_distance_plus_5cm,2.7606670150514008,2.3021584638627246e-12,9.521272659185342e-13,1.9042545318370685e-12,0.0,0.0,1.7777777777776822,1.3333333333333288,1.3333333333332662
27.5,-15.0,exact_distance_plus_5cm,3.0093314637886213,9.521272659185342e-13,6.679101716144942e-13,0.0,9.521272659185342e-13,0.0,1.7777777777778005,1.3333333333333641,1.3333333333333197
30.0,-15.0,exact_distance_plus_5cm,3.2751425909136147,1.1652900866465643e-12,4.760636329592671e-13,9.521272659185342e-13,0.0,0.0,1.77777777777783,1.3333333333333688,1.3333333333333373
32.5,-15.0,exact_distance_plus_5cm,3.5594754439043843,1.1652900866465643e-12,4.760636329592671e-13,9.521272659185342e-13,0.0,0.0,1.77777777777783,1.3333333333333688,1.3333333333333373
35.0,-15.0,exact_distance_plus_5cm,3.8642225846536844,9.663381206337363e-13,4.831690603168681e-13,9.663381206337363e-13,4.831690603168681e-13,0.0,1.7777777777777413,1.333333333333331,1.3333333333333084
37.5,-15.0,exact_distance_plus_5cm,4.191839533470006,2.8705926524708048e-12,2.0179413695586845e-12,0.0,2.8705926524708048e-12,0.0,1.7777777777778005,1.3333333333334085,1.3333333333332753
40.0,-15.0,exact_distance_plus_5cm,4.545426873474875,2.4442670110147446e-12,1.3002932064409833e-12,9.663381206337363e-13,2.3874235921539366e-12,0.0,1.7777777777777413,1.3333333333333657,1.3333333333332738
42.5,-15.0,exact_distance_plus_5cm,4.928855517177854,3.808509063674137e-12,2.6929569685307797e-12,0.0,3.808509063674137e-12,0.0,1.777777777777623,1.3333333333333641,1.3333333333331865
45.0,-15.0,exact_distance_plus_5cm,5.3469466507741155,4.206412995699793e-12,1.4352963262354024e-12,2.8563817977556027e-12,3.808509063674137e-12,0.0,1.777777777777534,1.3333333333333066,1.3333333333331774
47.5,-15.0,exact_distance_plus_5cm,5.805724937240303,1.9042545318370685e-12,1.3358203432289883e-12,0.0,1.9042545318370685e-12,0.0,1.7777777777775046,1.3333333333332753,1.3333333333331865
50.0,-15.0,exact_distance_plus_5cm,6.312774091096975,7.048583938740194e-12,3.0482283364108298e-12,3.808509063674137e-12,6.679101716144942e-12,0.0,1.7777777777780375,1.3333333333335504,1.333333333333311
-50.0,-12.5,exact_distance_plus_5cm,6.2032847103964555,4.320099833421409e-12,2.6645352591003757e-12,9.521272659185342e-13,3.339550858072471e-12,0.0,1.7777777777780965,1.3333333333335424,1.3333333333333635
-47.5,-12.5,exact_distance_plus_5cm,5.6978864734164825,3.950617610826157e-12,1.9184653865522705e-12,1.9326762412674725e-12,1.9042545318370685e-12,0.0,1.7777777777775636,1.3333333333333233,1.333333333333183
-45.0,-12.5,exact_distance_plus_5cm,5.23998341335336,4.320099833421409e-12,2.6716406864579767e-12,9.521272659185342e-13,4.291678123991005e-12,0.0,1.777777777777623,1.3333333333333648,1.3333333333331858
-42.5,-12.5,exact_distance_plus_5cm,4.822031552515111,3.964828465541359e-12,1.9042545318370685e-12,1.9042545318370685e-12,3.808509063674137e-12,0.0,1.7777777777775636,1.3333333333333233,1.333333333333183
-40.0,-12.5,exact_distance_plus_5cm,4.438022108582089,2.6716406864579767e-12,9.592326932761353e-13,1.9042545318370685e-12,4.831690603168681e-13,0.0,1.777777777777771,1.333333333333371,1.3333333333332906
-37.5,-12.5,exact_distance_plus_5cm,4.0831281628383,2.3874235921539366e-12,1.6910917111090384e-12,0.0,2.3874235921539366e-12,0.0,1.77777777777783,1.3333333333334085,1.3333333333332975
-35.0,-12.5,exact_distance_plus_5cm,3.7534523404791327,9.663381206337363e-13,6.679101716144942e-13,0.0,9.521272659185342e-13,0.0,1.7777777777776822,1.3333333333333197,1.3333333333332753
-32.5,-12.5,exact_distance_plus_5cm,3.44584673011459,4.831690603168681e-13,3.339550858072471e-13,0.0,4.831690603168681e-13,0.0,1.77777777777783,1.3333333333333641,1.333333333333342
-30.0,-12.5,exact_distance_plus_5cm,3.157786795865982,9.521272659185342e-13,6.679101716144942e-13,0.0,9.521272659185342e-13,0.0,1.7777777777778005,1.3333333333333641,1.3333333333333197
-27.5,-12.5,exact_distance_plus_5cm,2.8872882545419047,1.1510792319313623e-12,4.760636329592671e-13,9.663381206337363e-13,9.521272659185342e-13,0.0,1.77777777777783,1.3333333333333688,1.3333333333333373
-25.0,-12.5,exact_distance_plus_5cm,2.6328613219622,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.7777777777777413,1.3333333333333197,1.3333333333333197
-22.5,-12.5,exact_distance_plus_5cm,2.393501369228803,2.4442670110147446e-12,1.3073986337985843e-12,9.663381206337363e-13,1.4210854715202004e-12,0.0,1.7777777777777413,1.3333333333333657,1.3333333333332738
-20.0,-12.5,exact_distance_plus_5cm,2.168719510796137,9.663381206337363e-13,4.831690603168681e-13,9.663381206337363e-13,4.831690603168681e-13,0.0,1.7777777777777413,1.333333333333331,1.3333333333333084
-17.5,-12.5,exact_distance_plus_5cm,1.9586211215400577,2.8563817977556027e-12,2.0179413695586845e-12,0.0,2.8563817977556027e-12,0.0,1.777777777777623,1.333333333333342,1.3333333333332087
-15.0,-12.5,exact_distance_plus_5cm,1.7640436388372867,9.379164112033322e-13,6.750155989720952e-13,0.0,9.379164112033322e-13,0.0,1.7777777777777413,1.333333333333342,1.3333333333332975
-12.5,-12.5,exact_distance_plus_5cm,1.5867626180804062,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.7777777777778005,1.333333333333342,1.333333333333342
-10.0,-12.5,exact_distance_plus_5cm,1.4297536006688276,2.5579538487363607e-13,1.6342482922482304e-13,0.0,2.4158453015843406e-13,0.0,1.7777777777777561,1.3333333333333308,1.3333333333333197
-7.5,-12.5,exact_distance_plus_5cm,1.297427882929239,9.521272659185342e-13,4.831690603168681e-13,9.521272659185342e-13,4.831690603168681e-13,0.0,1.7777777777778005,1.3333333333333528,1.333333333333331
-5.0,-12.5,exact_distance_plus_5cm,1.1956063898074718,1.1510792319313623e-12,4.760636329592671e-13,9.663381206337363e-13,9.521272659185342e-13,0.0,1.777777777777771,1.3333333333333466,1.333333333333315
-2.5,-12.5,exact_distance_plus_5cm,1.1308016197131967,9.663381206337363e-13,4.760636329592671e-13,9.663381206337363e-13,3.694822225952521e-13,0.0,1.777777777777793,1.3333333333333508,1.3333333333333275
0.0,-12.5,exact_distance_plus_5cm,1.1084733132146996,1.7053025658242404e-13,1.2789769243681803e-13,0.0,1.7053025658242404e-13,0.0,1.7777777777777892,1.333333333333342,1.3333333333333335
2.5,-12.5,exact_distance_plus_5cm,1.1308016197131967,9.663381206337363e-13,4.689582056016661e-13,9.521272659185342e-13,5.968558980384842e-13,0.0,1.777777777777793,1.3333333333333508,1.3333333333333275
5.0,-12.5,exact_distance_plus_5cm,1.1956063898074718,1.1368683772161603e-12,4.760636329592671e-13,9.521272659185342e-13,0.0,0.0,1.777777777777771,1.3333333333333466,1.333333333333315
7.5,-12.5,exact_distance_plus_5cm,1.297427882929239,9.663381206337363e-13,4.831690603168681e-13,9.663381206337363e-13,4.831690603168681e-13,0.0,1.7777777777778005,1.3333333333333528,1.333333333333331
10.0,-12.5,exact_distance_plus_5cm,1.4297536006688276,2.5579538487363607e-13,1.6342482922482304e-13,0.0,2.4158453015843406e-13,0.0,1.7777777777777561,1.3333333333333308,1.3333333333333197
12.5,-12.5,exact_distance_plus_5cm,1.5867626180804062,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.7777777777778005,1.333333333333342,1.333333333333342
15.0,-12.5,exact_distance_plus_5cm,1.7640436388372867,9.379164112033322e-13,6.750155989720952e-13,0.0,9.379164112033322e-13,0.0,1.7777777777777413,1.333333333333342,1.3333333333332975
17.5,-12.5,exact_distance_plus_5cm,1.9586211215400577,2.8563817977556027e-12,2.0179413695586845e-12,0.0,2.8563817977556027e-12,0.0,1.777777777777623,1.333333333333342,1.3333333333332087
20.0,-12.5,exact_distance_plus_5cm,2.168719510796137,9.521272659185342e-13,4.831690603168681e-13,9.521272659185342e-13,4.831690603168681e-13,0.0,1.7777777777777413,1.333333333333331,1.3333333333333084
22.5,-12.5,exact_distance_plus_5cm,2.393501369228803,2.4442670110147446e-12,1.3216094885137863e-12,9.521272659185342e-13,2.3874235921539366e-12,0.0,1.7777777777777413,1.3333333333333657,1.3333333333332738
25.0,-12.5,exact_distance_plus_5cm,2.6328613219622,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.7777777777777413,1.3333333333333197,1.3333333333333197
27.5,-12.5,exact_distance_plus_5cm,2.8872882545419047,1.1652900866465643e-12,4.760636329592671e-13,9.521272659185342e-13,0.0,0.0,1.77777777777783,1.3333333333333688,1.3333333333333373
30.0,-12.5,exact_distance_plus_5cm,3.157786795865982,9.521272659185342e-13,6.679101716144942e-13,0.0,9.521272659185342e-13,0.0,1.7777777777778005,1.3333333333333641,1.3333333333333197
32.5,-12.5,exact_distance_plus_5cm,3.44584673011459,4.831690603168681e-13,3.339550858072471e-13,0.0,4.831690603168681e-13,0.0,1.77777777777783,1.3333333333333641,1.333333333333342
35.0,-12.5,exact_distance_plus_5cm,3.7534523404791327,9.663381206337363e-13,6.679101716144942e-13,0.0,9.521272659185342e-13,0.0,1.7777777777776822,1.3333333333333197,1.3333333333332753
37.5,-12.5,exact_distance_plus_5cm,4.0831281628383,2.3874235921539366e-12,1.6910917111090384e-12,0.0,2.3874235921539366e-12,0.0,1.77777777777783,1.3333333333334085,1.3333333333332975
40.0,-12.5,exact_distance_plus_5cm,4.438022108582089,2.6716406864579767e-12,9.592326932761353e-13,1.9326762412674725e-12,2.3874235921539366e-12,0.0,1.777777777777771,1.333333333333371,1.3333333333332906
42.5,-12.5,exact_distance_plus_5cm,4.822031552515111,3.950617610826157e-12,1.9184653865522705e-12,1.9326762412674725e-12,1.9042545318370685e-12,0.0,1.7777777777775636,1.3333333333333233,1.333333333333183
45.0,-12.5,exact_distance_plus_5cm,5.23998341335336,4.320099833421409e-12,2.6716406864579767e-12,9.663381206337363e-13,3.339550858072471e-12,0.0,1.777777777777623,1.3333333333333648,1.3333333333331858
47.5,-12.5,exact_distance_plus_5cm,5.6978864734164825,3.964828465541359e-12,1.9042545318370685e-12,1.9042545318370685e-12,3.808509063674137e-12,0.0,1.7777777777775636,1.3333333333333233,1.333333333333183
50.0,-12.5,exact_distance_plus_5cm,6.2032847103964555,4.320099833421409e-12,2.6787461138155777e-12,9.663381206337363e-13,4.291678123991005e-12,0.0,1.7777777777780965,1.3333333333335424,1.3333333333333635
-50.0,-10.0,exact_distance_plus_5cm,6.114584900187894,5.258016244624741e-12,3.339550858072471e-12,9.521272659185342e-13,4.291678123991005e-12,0.0,1.7777777777780375,1.3333333333335424,1.333333333333319
-47.5,-10.0,exact_distance_plus_5cm,5.61042255572654,2.8705926524708048e-12,2.0179413695586845e-12,0.0,2.8705926524708048e-12,0.0,1.7777777777775636,1.3333333333333197,1.3333333333331865
-45.0,-10.0,exact_distance_plus_5cm,5.153111701320683,3.382183422218077e-12,1.9824142327706795e-12,9.521272659185342e-13,3.339550858072471e-12,0.0,1.7777777777775636,1.3333333333333206,1.3333333333331856
-42.5,-10.0,exact_distance_plus_5cm,4.735135037013599,3.851141627819743e-12,2.3234747459355276e-12,9.521272659185342e-13,3.808509063674137e-12,0.0,1.7777777777775934,1.3333333333333428,1.3333333333331856
-40.0,-10.0,exact_distance_plus_5cm,4.350489469122504,9.521272659185342e-13,6.679101716144942e-13,0.0,9.521272659185342e-13,0.0,1.7777777777778005,1.3333333333333641,1.3333333333333197
-37.5,-10.0,exact_distance_plus_5cm,3.994333870150241,2.4442670110147446e-12,1.3002932064409833e-12,9.521272659185342e-13,1.4352963262354024e-12,0.0,1.7777777777778598,1.33333333333341,1.3333333333333182
-35.0,-10.0,exact_distance_plus_5cm,3.6627364282399304,1.1510792319313623e-12,4.760636329592671e-13,9.521272659185342e-13,9.379164112033322e-13,0.0,1.777777777777771,1.3333333333333466,1.333333333333315
-32.5,-10.0,exact_distance_plus_5cm,3.3524929207072955,1.1652900866465643e-12,4.760636329592671e-13,9.521272659185342e-13,0.0,0.0,1.77777777777783,1.3333333333333688,1.3333333333333373
-30.0,-10.0,exact_distance_plus_5cm,3.0609976811804507,4.831690603168681e-13,3.339550858072471e-13,0.0,4.831690603168681e-13,0.0,1.77777777777783,1.3333333333333641,1.333333333333342
-27.5,-10.0,exact_distance_plus_5cm,2.7861562471198953,1.4779288903810084e-12,8.242295734817162e-13,4.831690603168681e-13,9.521272659185342e-13,0.0,1.7777777777777857,1.3333333333333648,1.333333333333308
-25.0,-10.0,exact_distance_plus_5cm,2.526334279429573,1.5916157281026244e-12,7.176481631177012e-13,1.4210854715202004e-12,2.4158453015843406e-13,0.0,1.777777777777771,1.3333333333333508,1.3333333333333108
-22.5,-10.0,exact_distance_plus_5cm,2.280342554675359,1.7621459846850485e-12,7.673861546209082e-13,9.521272659185342e-13,1.6768808563938364e-12,0.0,1.7777777777776969,1.3333333333333328,1.3333333333332733
-20.0,-10.0,exact_distance_plus_5cm,2.047463809433072,1.0231815394945443e-12,4.760636329592671e-13,9.663381206337363e-13,2.4158453015843406e-13,0.0,1.7777777777777561,1.3333333333333377,1.3333333333333128
-17.5,-10.0,exact_distance_plus_5cm,1.8275352966095757,3.325340003357269e-12,2.1671553440683056e-12,4.831690603168681e-13,3.325340003357269e-12,0.0,1.7777777777776378,1.333333333333353,1.3333333333332087
-15.0,-10.0,exact_distance_plus_5cm,1.6211124411444204,4.831690603168681e-13,3.268496584496461e-13,0.0,4.689582056016661e-13,0.0,1.7777777777777117,1.3333333333333197,1.3333333333332975
-12.5,-10.0,exact_distance_plus_5cm,1.429753600668827,2.5579538487363607e-13,1.6342482922482304e-13,0.0,2.4158453015843406e-13,0.0,1.7777777777777857,1.3333333333333417,1.333333333333331
-10.0,-10.0,exact_distance_plus_5cm,1.256473947456897,2.2737367544323206e-13,1.6342482922482304e-13,0.0,2.2737367544323206e-13,0.0,1.7777777777777857,1.3333333333333417,1.333333333333331
-7.5,-10.0,exact_distance_plus_5cm,1.1063732283353795,1.0231815394945443e-12,4.831690603168681e-13,9.521272659185342e-13,2.2737367544323206e-13,0.0,1.7777777777777857,1.3333333333333488,1.333333333333324
-5.0,-10.0,exact_distance_plus_5cm,0.9872113594057397,4.831690603168681e-13,3.339550858072471e-13,0.0,4.831690603168681e-13,0.0,1.777777777777771,1.333333333333342,1.3333333333333197
-2.5,-10.0,exact_distance_plus_5cm,0.9090757743147957,8.810729923425242e-13,3.836930773104541e-13,4.547473508864641e-13,3.552713678800501e-13,0.0,1.7777777777778228,1.333333333333365,1.3333333333333355
0.0,-10.0,exact_distance_plus_5cm,0.881634903542325,5.684341886080802e-14,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,1.7777777777777746,1.3333333333333335,1.3333333333333308
2.5,-10.0,exact_distance_plus_5cm,0.9090757743147957,8.810729923425242e-13,3.907985046680551e-13,4.831690603168681e-13,8.242295734817162e-13,0.0,1.7777777777778228,1.333333333333365,1.3333333333333355
5.0,-10.0,exact_distance_plus_5cm,0.9872113594057397,4.831690603168681e-13,3.339550858072471e-13,0.0,4.831690603168681e-13,0.0,1.777777777777771,1.333333333333342,1.3333333333333197
7.5,-10.0,exact_distance_plus_5cm,1.1063732283353795,1.0089706847793423e-12,4.831690603168681e-13,9.663381206337363e-13,7.105427357601002e-13,0.0,1.7777777777777857,1.3333333333333488,1.333333333333324
10.0,-10.0,exact_distance_plus_5cm,1.256473947456897,2.2737367544323206e-13,1.6342482922482304e-13,0.0,2.2737367544323206e-13,0.0,1.7777777777777857,1.3333333333333417,1.333333333333331
12.5,-10.0,exact_distance_plus_5cm,1.429753600668827,2.5579538487363607e-13,1.6342482922482304e-13,0.0,2.4158453015843406e-13,0.0,1.7777777777777857,1.3333333333333417,1.333333333333331
15.0,-10.0,exact_distance_plus_5cm,1.6211124411444204,4.831690603168681e-13,3.268496584496461e-13,0.0,4.689582056016661e-13,0.0,1.7777777777777117,1.3333333333333197,1.3333333333332975
17.5,-10.0,exact_distance_plus_5cm,1.8275352966095757,3.325340003357269e-12,2.1671553440683056e-12,4.547473508864641e-13,2.8563817977556027e-12,0.0,1.7777777777776378,1.333333333333353,1.3333333333332087
20.0,-10.0,exact_distance_plus_5cm,2.047463809433072,1.0089706847793423e-12,4.760636329592671e-13,9.521272659185342e-13,7.105427357601002e-13,0.0,1.7777777777777561,1.3333333333333377,1.3333333333333128
22.5,-10.0,exact_distance_plus_5cm,2.280342554675359,1.7337242752546445e-12,7.602807272633072e-13,9.663381206337363e-13,7.105427357601002e-13,0.0,1.7777777777776969,1.3333333333333328,1.3333333333332733
25.0,-10.0,exact_distance_plus_5cm,2.526334279429573,1.5774048733874224e-12,7.247535904753022e-13,1.4352963262354024e-12,1.1937117960769683e-12,0.0,1.777777777777771,1.3333333333333508,1.3333333333333108
27.5,-10.0,exact_distance_plus_5cm,2.7861562471198953,1.4495071809506044e-12,8.313350008393172e-13,4.547473508864641e-13,1.4352963262354024e-12,0.0,1.7777777777777857,1.3333333333333648,1.333333333333308
30.0,-10.0,exact_distance_plus_5cm,3.0609976811804507,4.831690603168681e-13,3.339550858072471e-13,0.0,4.831690603168681e-13,0.0,1.77777777777783,1.3333333333333641,1.333333333333342
32.5,-10.0,exact_distance_plus_5cm,3.3524929207072955,1.1510792319313623e-12,4.760636329592671e-13,9.663381206337363e-13,9.521272659185342e-13,0.0,1.77777777777783,1.3333333333333688,1.3333333333333373
35.0,-10.0,exact_distance_plus_5cm,3.6627364282399304,1.1368683772161603e-12,4.760636329592671e-13,9.663381206337363e-13,0.0,0.0,1.777777777777771,1.3333333333333466,1.333333333333315
37.5,-10.0,exact_distance_plus_5cm,3.994333870150241,2.4442670110147446e-12,1.3002932064409833e-12,9.663381206337363e-13,2.3874235921539366e-12,0.0,1.7777777777778598,1.33333333333341,1.3333333333333182
40.0,-10.0,exact_distance_plus_5cm,4.350489469122504,9.521272659185342e-13,6.679101716144942e-13,0.0,9.521272659185342e-13,0.0,1.7777777777778005,1.3333333333333641,1.3333333333333197
42.5,-10.0,exact_distance_plus_5cm,4.735135037013599,3.836930773104541e-12,2.3163693185779266e-12,9.663381206337363e-13,2.8705926524708048e-12,0.0,1.7777777777775934,1.3333333333333428,1.3333333333331856
45.0,-10.0,exact_distance_plus_5cm,5.153111701320683,3.382183422218077e-12,1.9895196601282805e-12,9.663381206337363e-13,2.3874235921539366e-12,0.0,1.7777777777775636,1.3333333333333206,1.3333333333331856
47.5,-10.0,exact_distance_plus_5cm,5.61042255572654,2.8705926524708048e-12,2.0179413695586845e-12,0.0,2.8705926524708048e-12,0.0,1.7777777777775636,1.3333333333333197,1.3333333333331865
50.0,-10.0,exact_distance_plus_5cm,6.114584900187894,5.258016244624741e-12,3.346656285430072e-12,9.663381206337363e-13,5.258016244624741e-12,0.0,1.7777777777780375,1.3333333333335424,1.333333333333319
-50.0,-7.5,exact_distance_plus_5cm,6.046126404425537,5.7127635955112055e-12,3.666400516522117e-12,9.521272659185342e-13,4.774847184307873e-12,0.0,1.7777777777780077,1.3333333333335424,1.3333333333332968
-47.5,-7.5,exact_distance_plus_5cm,5.5428528221024305,3.893774191965349e-12,2.1387336346379016e-12,1.4210854715202004e-12,2.3874235921539366e-12,0.0,1.7777777777775785,1.3333333333333326,1.3333333333331847
-45.0,-7.5,exact_distance_plus_5cm,5.0859236138630655,3.325340003357269e-12,2.1671553440683056e-12,4.547473508864641e-13,2.8705926524708048e-12,0.0,1.7777777777775785,1.3333333333333308,1.3333333333331865
-42.5,-7.5,exact_distance_plus_5cm,4.6678382463810575,3.097966327914037e-12,2.1742607714259066e-12,0.0,3.097966327914037e-12,0.0,1.7777777777775785,1.3333333333333308,1.3333333333331865
-40.0,-7.5,exact_distance_plus_5cm,4.282592950913881,2.0179413695586845e-12,9.521272659185342e-13,1.9042545318370685e-12,4.689582056016661e-13,0.0,1.77777777777783,1.3333333333333777,1.3333333333333284
-37.5,-7.5,exact_distance_plus_5cm,3.9253287471825242,1.9326762412674725e-12,1.1652900866465643e-12,4.831690603168681e-13,1.4352963262354024e-12,0.0,1.7777777777778745,1.3333333333334092,1.3333333333333302
-35.0,-7.5,exact_distance_plus_5cm,3.592077670638991,1.0089706847793423e-12,4.760636329592671e-13,9.521272659185342e-13,7.105427357601002e-13,0.0,1.7777777777777561,1.3333333333333377,1.3333333333333128
-32.5,-7.5,exact_distance_plus_5cm,3.279578446316975,4.831690603168681e-13,3.339550858072471e-13,0.0,4.831690603168681e-13,0.0,1.77777777777783,1.3333333333333641,1.333333333333342
-30.0,-7.5,exact_distance_plus_5cm,2.9851431016563716,9.947598300641403e-13,4.689582056016661e-13,4.547473508864641e-13,9.521272659185342e-13,0.0,1.7777777777778154,1.333333333333365,1.33333333333333
-27.5,-7.5,exact_distance_plus_5cm,2.706563027476748,5.968558980384842e-13,2.4158453015843406e-13,4.831690603168681e-13,0.0,0.0,1.777777777777845,1.3333333333333666,1.3333333333333506
-25.0,-7.5,exact_distance_plus_5cm,2.442048392204509,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.7777777777777413,1.3333333333333197,1.3333333333333197
-22.5,-7.5,exact_distance_plus_5cm,2.190199886238474,1.9895196601282805e-12,9.450218385609332e-13,9.521272659185342e-13,1.9042545318370685e-12,0.0,1.7777777777777117,1.3333333333333437,1.3333333333332735
-20.0,-7.5,exact_distance_plus_5cm,1.9500179936441902,5.826450433232822e-13,2.2737367544323206e-13,4.831690603168681e-13,4.831690603168681e-13,0.0,1.7777777777777561,1.3333333333333333,1.3333333333333173
-17.5,-7.5,exact_distance_plus_5cm,1.7209646709733224,3.581135388230905e-12,2.3376856006507296e-12,4.547473508864641e-13,3.097966327914037e-12,0.0,1.7777777777776524,1.3333333333333643,1.3333333333332085
-15.0,-7.5,exact_distance_plus_5cm,1.50310976603353,9.947598300641403e-13,4.831690603168681e-13,4.831690603168681e-13,9.379164112033322e-13,0.0,1.7777777777777266,1.3333333333333317,1.3333333333332966
-12.5,-7.5,exact_distance_plus_5cm,1.2974278829292383,4.831690603168681e-13,2.3447910280083306e-13,4.547473508864641e-13,2.4158453015843406e-13,0.0,1.7777777777778005,1.3333333333333475,1.3333333333333364
-10.0,-7.5,exact_distance_plus_5cm,1.106373228335379,4.831690603168681e-13,2.2737367544323206e-13,4.831690603168681e-13,2.2737367544323206e-13,0.0,1.777777777777771,1.3333333333333364,1.3333333333333253
-7.5,-7.5,exact_distance_plus_5cm,0.934948817351214,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.7777777777778005,1.333333333333342,1.333333333333342
-5.0,-7.5,exact_distance_plus_5cm,0.79245367401929,4.831690603168681e-13,2.2737367544323206e-13,4.831690603168681e-13,2.2737367544323206e-13,0.0,1.7777777777778005,1.3333333333333475,1.3333333333333364
-2.5,-7.5,exact_distance_plus_5cm,0.6941127140179891,9.663381206337363e-13,4.760636329592671e-13,9.663381206337363e-13,3.694822225952521e-13,0.0,1.777777777777793,1.3333333333333508,1.3333333333333275
0.0,-7.5,exact_distance_plus_5cm,0.6582624879369792,1.7053025658242404e-13,1.2789769243681803e-13,0.0,1.7053025658242404e-13,0.0,1.7777777777777892,1.333333333333342,1.3333333333333335
2.5,-7.5,exact_distance_plus_5cm,0.6941127140179891,9.663381206337363e-13,4.689582056016661e-13,9.521272659185342e-13,5.968558980384842e-13,0.0,1.777777777777793,1.3333333333333508,1.3333333333333275
5.0,-7.5,exact_distance_plus_5cm,0.79245367401929,4.831690603168681e-13,2.3447910280083306e-13,4.547473508864641e-13,2.4158453015843406e-13,0.0,1.7777777777778005,1.3333333333333475,1.3333333333333364
7.5,-7.5,exact_distance_plus_5cm,0.934948817351214,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.7777777777778005,1.333333333333342,1.333333333333342
10.0,-7.5,exact_distance_plus_5cm,1.106373228335379,4.831690603168681e-13,2.3447910280083306e-13,4.547473508864641e-13,2.4158453015843406e-13,0.0,1.777777777777771,1.3333333333333364,1.3333333333333253
12.5,-7.5,exact_distance_plus_5cm,1.2974278829292383,4.831690603168681e-13,2.2737367544323206e-13,4.831690603168681e-13,2.2737367544323206e-13,0.0,1.7777777777778005,1.3333333333333475,1.3333333333333364
15.0,-7.5,exact_distance_plus_5cm,1.50310976603353,9.947598300641403e-13,4.689582056016661e-13,4.547473508864641e-13,4.689582056016661e-13,0.0,1.7777777777777266,1.3333333333333317,1.3333333333332966
17.5,-7.5,exact_distance_plus_5cm,1.7209646709733224,3.581135388230905e-12,2.3376856006507296e-12,4.831690603168681e-13,3.581135388230905e-12,0.0,1.7777777777776524,1.3333333333333643,1.3333333333332085
20.0,-7.5,exact_distance_plus_5cm,1.9500179936441902,5.968558980384842e-13,2.3447910280083306e-13,4.547473508864641e-13,0.0,0.0,1.7777777777777561,1.3333333333333333,1.3333333333333173
22.5,-7.5,exact_distance_plus_5cm,2.190199886238474,1.9610979506978765e-12,9.592326932761353e-13,9.663381206337363e-13,9.521272659185342e-13,0.0,1.7777777777777117,1.3333333333333437,1.3333333333332735
25.0,-7.5,exact_distance_plus_5cm,2.442048392204509,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.7777777777777413,1.3333333333333197,1.3333333333333197
27.5,-7.5,exact_distance_plus_5cm,2.706563027476748,5.684341886080801e-13,2.4158453015843406e-13,4.547473508864641e-13,4.831690603168681e-13,0.0,1.777777777777845,1.3333333333333666,1.3333333333333506
30.0,-7.5,exact_distance_plus_5cm,2.9851431016563716,9.947598300641403e-13,4.831690603168681e-13,4.831690603168681e-13,4.831690603168681e-13,0.0,1.7777777777778154,1.333333333333365,1.33333333333333
32.5,-7.5,exact_distance_plus_5cm,3.279578446316975,4.831690603168681e-13,3.339550858072471e-13,0.0,4.831690603168681e-13,0.0,1.77777777777783,1.3333333333333641,1.333333333333342
35.0,-7.5,exact_distance_plus_5cm,3.592077670638991,1.0231815394945443e-12,4.760636329592671e-13,9.663381206337363e-13,2.4158453015843406e-13,0.0,1.7777777777777561,1.3333333333333377,1.3333333333333128
37.5,-7.5,exact_distance_plus_5cm,3.9253287471825242,1.9184653865522705e-12,1.1652900866465643e-12,4.547473508864641e-13,1.9042545318370685e-12,0.0,1.7777777777778745,1.3333333333334092,1.3333333333333302
40.0,-7.5,exact_distance_plus_5cm,4.282592950913881,2.0179413695586845e-12,9.592326932761353e-13,1.9326762412674725e-12,1.4352963262354024e-12,0.0,1.77777777777783,1.3333333333333777,1.3333333333333284
42.5,-7.5,exact_distance_plus_5cm,4.6678382463810575,3.097966327914037e-12,2.1742607714259066e-12,0.0,3.097966327914037e-12,0.0,1.7777777777775785,1.3333333333333308,1.3333333333331865
45.0,-7.5,exact_distance_plus_5cm,5.0859236138630655,3.339550858072471e-12,2.1671553440683056e-12,4.831690603168681e-13,3.339550858072471e-12,0.0,1.7777777777775785,1.3333333333333308,1.3333333333331865
47.5,-7.5,exact_distance_plus_5cm,5.5428528221024305,3.893774191965349e-12,2.1387336346379016e-12,1.4352963262354024e-12,3.808509063674137e-12,0.0,1.7777777777775785,1.3333333333333326,1.3333333333331847
50.0,-7.5,exact_distance_plus_5cm,6.046126404425537,5.7411853049416095e-12,3.673505943879718e-12,9.663381206337363e-13,5.7269744502264075e-12,0.0,1.7777777777780077,1.3333333333335424,1.3333333333332968
