gaze_az_deg,gaze_el_deg,median_abs_delta_po_deg,p90_abs_delta_po_deg,fraction_abs_delta_po_gt_threshold,median_signed_delta_po_deg,median_circular_variance_change,median_tuning_strength_change,median_abs_tuning_strength_change
2.5,2.0,5.458774343457911,38.00883326897766,0.37333333333333335,0.07240969383114049,0.0012063591386469175,-0.0012063591386469175,0.049780214788025856
3.0,2.0,6.301775850932259,42.258422568258354,0.4033333333333333,0.33364297782448205,-0.002379204248837863,0.002379204248837863,0.0545438395326292
3.5,2.0,7.37145429317755,42.959546435646615,0.4266666666666667,0.23260115449271979,0.0012236604700222586,-0.0012236604700222586,0.061763237155841255
4.0,2.0,9.309212732351128,42.630578365451896,0.4633333333333333,0.45643812858025967,-0.0024378545572145693,0.0024378545572145693,0.06622976116598611
4.5,2.0,9.526321063867613,43.43916881993832,0.4633333333333333,0.6320335068230634,-0.0023718288466368365,0.0023718288466368365,0.0608670845352971
5.0,2.0,9.503469791933476,45.84603412974082,0.47333333333333333,0.6612664146008598,-0.008682696027304593,0.008682696027304593,0.06790437383942716
0.0,2.5,3.7030561229299366,43.81840239977453,0.30666666666666664,-0.388419578889696,6.8406642661889e-05,-6.8406642661889e-05,0.037494718147801476
0.5,2.5,3.992807277431737,38.86183296833248,0.31666666666666665,-0.19715689167447437,0.003176729420744373,-0.003176729420744373,0.0347349971054538
1.0,2.5,4.318781392219705,42.13667361310901,0.3233333333333333,-0.17839072068224482,0.003755699771526677,-0.003755699771526677,0.033802083112441594
1.5,2.5,5.229492224861794,41.00194639703319,0.33,-0.2789005619303069,0.0014127256127659527,-0.0014127256127659527,0.03905897925321539
2.0,2.5,5.961267706955887,43.200072188119805,0.36666666666666664,-0.14427072963002274,0.002413992001288723,-0.002413992001288723,0.04777981676172807
2.5,2.5,5.940588254841359,40.33796683754209,0.38666666666666666,0.026084159584222277,0.0006973547122417489,-0.0006973547122417489,0.052637069096585165
3.0,2.5,6.5401566136567055,39.52205062649016,0.4266666666666667,-0.11827418718561944,5.518754329980613e-05,-5.518754329980613e-05,0.05787384266891338
