gaze_az_deg,gaze_el_deg,median_abs_op_shift_deg,p90_abs_op_shift_deg,fraction_abs_op_shift_gt_threshold,median_signed_op_shift_deg,median_circular_variance_change,median_tuning_strength_change,median_abs_tuning_strength_change,population_response_correlation,median_per_neuron_response_change,median_relative_response_change,fraction_large_response_change,rdm_similarity_to_baseline,image_discriminability,shifted_image_discriminability,condition,summary_radius
5.0,5.0,9.486045611394601,37.27510808502709,0.48125,2.2913456275408777,0.006685732644729825,-0.006685732644729825,0.07828901332427424,-0.009475904583279389,7.833354265549205,1.060669888606224,0.975,0.4107391474178852,0.9645812799327296,0.971429542687612,simple_model,10.0
5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08778520803766887,13.528451170060286,0.813026111041222,0.95,0.6519202566579472,0.8654532491441865,0.7272519776384723,energy_model,10.0
