gaze_az_deg,gaze_el_deg,median_abs_delta_po_deg,p90_abs_delta_po_deg,fraction_abs_delta_po_gt_threshold,median_signed_delta_po_deg,median_circular_variance_change,median_tuning_strength_change,median_abs_tuning_strength_change
1.5,3.5,7.734201284811661,41.491763362157386,0.44666666666666666,-1.0351900864746142,0.003920493441336659,-0.003920493441336659,0.061573313861162327
2.0,3.5,7.395601594475849,46.316436443268245,0.44666666666666666,-0.1189960405547481,0.00460144333509499,-0.00460144333509499,0.06368128241904958
2.5,3.5,8.559200328884074,41.146131194269955,0.45666666666666667,-0.39184558309028716,0.006212117861445876,-0.006212117861445876,0.06166624878255139
3.0,3.5,8.988600578083236,42.04291883741928,0.4766666666666667,-0.3346388397424178,0.0032348007651316624,-0.0032348007651316624,0.06444969089258268
3.5,3.5,9.936409647305808,39.64236471047089,0.49,-0.09909067700527885,0.0009152321330668789,-0.0009152321330668789,0.06557795366536667
4.0,3.5,10.571242045195326,37.81986636472478,0.51,-0.03498062371465949,0.0022559167129639346,-0.0022559167129639346,0.06380342141837375
4.5,3.5,11.744549904874887,36.317913968397455,0.54,-0.03418554547603492,-0.0033604843134402707,0.0033604843134402707,0.06608603442183093
5.0,3.5,11.817541309107611,36.4632832140381,0.5733333333333334,-0.21234457278019647,-0.0017588346166786395,0.0017588346166786395,0.07382120953526516
0.0,4.0,9.402727469328909,44.859323888634215,0.4766666666666667,-1.0143115113652073,0.009383104133586728,-0.009383104133586728,0.06414707385100626
0.5,4.0,9.252843450869648,41.32390725079169,0.47,-1.0039260744404643,0.006372786280385179,-0.006372786280385179,0.060559190990899125
1.0,4.0,8.250865341463125,41.91535066155761,0.4766666666666667,-1.1459299980141822,0.006675536036346519,-0.006675536036346519,0.06757246547006457
1.5,4.0,8.403749395593962,42.293539990936594,0.46,-1.4872366257894214,0.008309286456612719,-0.008309286456612719,0.06446683647125723
2.0,4.0,8.691098629610593,43.55122205230558,0.4533333333333333,-1.0461794333164107,0.004266950519412227,-0.004266950519412227,0.06750764451458519
2.5,4.0,9.097019582993568,43.01195523100257,0.47,-0.23689050433937098,0.008096190111573476,-0.008096190111573476,0.06545504846637312
3.0,4.0,9.928403650439002,39.73906095144483,0.49666666666666665,0.12750300560745131,0.004604609220314582,-0.004604609220314609,0.06901379808340324
3.5,4.0,9.770139583463731,37.89396206927558,0.4866666666666667,0.12748216349066865,0.004163319394318077,-0.004163319394318077,0.06786565532992278
4.0,4.0,10.984187534254005,36.02094498130617,0.5233333333333333,0.17167593333603293,0.0028115300289708323,-0.0028115300289708323,0.06535592110363614
4.5,4.0,11.543975476992003,35.502387611848604,0.55,-0.07457018973327934,0.0029003698060376393,-0.0029003698060376393,0.06942446666389529
5.0,4.0,12.597435928991686,34.949026941007254,0.5866666666666667,-0.09484663781566383,0.0020129268546331125,-0.0020129268546331125,0.06997456623114429
0.0,4.5,10.182986250087737,41.98887795946131,0.5066666666666667,-1.202624659957479,0.011303174868542987,-0.011303174868542987,0.060337185476253385
0.5,4.5,9.665642274895731,41.961281249469224,0.49333333333333335,-1.0505370433900083,0.008165764270652687,-0.008165764270652687,0.06316604423581457
1.0,4.5,9.197817725083496,39.09489723846563,0.47333333333333333,-1.5147245992380363,0.004476260702270696,-0.004476260702270696,0.0672272262937697
1.5,4.5,8.692523501999716,39.95377976274271,0.45,-1.6674974423770124,0.004662122104299726,-0.004662122104299726,0.06816487376690478
2.0,4.5,9.007652661239817,40.05807544175382,0.4633333333333333,-1.6284669033189232,0.008709910703169232,-0.008709910703169232,0.07027064030140173
2.5,4.5,9.521509754920231,39.42365643888751,0.49,-0.2371831353835887,0.007152018310766617,-0.007152018310766617,0.05968339712156984
3.0,4.5,9.661689259465888,38.58796934460345,0.49333333333333335,-0.1367011362311814,0.002157833934248843,-0.002157833934248843,0.06320120654997408
3.5,4.5,10.608555327883579,38.4484029912006,0.5133333333333333,-0.44876077069093867,0.002076078839294837,-0.002076078839294837,0.06686159326910462
